Country,Year,Sex,Age,Suicide,Suicides_100k_Pop,Population, GDP  ,generation
Trinidad and Tobago,2003,Female,05-14 years,0,0,101728,"11,305,459,802",Millenials
Trinidad and Tobago,2004,Male,25-34 years,41,41.71,98286,"13,280,275,123",Generation X
Trinidad and Tobago,2004,Male,75+ years,5,38.28,13062,"13,280,275,123",Silent
Trinidad and Tobago,2004,Male,55-74 years,23,30.65,75035,"13,280,275,123",Silent
Trinidad and Tobago,2004,Male,35-54 years,48,27.64,173673,"13,280,275,123",Boomers
Trinidad and Tobago,2004,Male,15-24 years,26,19.45,133642,"13,280,275,123",Millenials
Trinidad and Tobago,2004,Female,75+ years,2,9.27,21582,"13,280,275,123",Silent
Trinidad and Tobago,2004,Female,55-74 years,7,8.4,83319,"13,280,275,123",Silent
Trinidad and Tobago,2004,Female,25-34 years,6,6.12,97964,"13,280,275,123",Generation X
Trinidad and Tobago,2004,Female,35-54 years,6,3.45,173777,"13,280,275,123",Boomers
Trinidad and Tobago,2004,Female,15-24 years,3,2.29,131237,"13,280,275,123",Millenials
Trinidad and Tobago,2004,Female,05-14 years,1,1.02,97999,"13,280,275,123",Millenials
Trinidad and Tobago,2004,Male,05-14 years,0,0,100540,"13,280,275,123",Millenials
Trinidad and Tobago,2005,Male,75+ years,4,30.53,13101,"15,982,282,462",Silent
Trinidad and Tobago,2005,Male,25-34 years,30,29.81,100646,"15,982,282,462",Generation X
Trinidad and Tobago,2005,Male,35-54 years,46,26.26,175153,"15,982,282,462",Boomers
Trinidad and Tobago,2005,Male,55-74 years,12,15.38,78028,"15,982,282,462",Silent
Trinidad and Tobago,2005,Male,15-24 years,18,13.59,132433,"15,982,282,462",Millenials
Trinidad and Tobago,2005,Female,75+ years,2,9.1,21969,"15,982,282,462",Silent
Trinidad and Tobago,2005,Female,15-24 years,10,7.69,129974,"15,982,282,462",Millenials
Trinidad and Tobago,2005,Female,25-34 years,5,4.99,100221,"15,982,282,462",Generation X
Trinidad and Tobago,2005,Female,35-54 years,6,3.41,175792,"15,982,282,462",Boomers
Trinidad and Tobago,2005,Female,55-74 years,2,2.32,86311,"15,982,282,462",Silent
Trinidad and Tobago,2005,Female,05-14 years,1,1.06,94688,"15,982,282,462",Millenials
Trinidad and Tobago,2005,Male,05-14 years,0,0,97155,"15,982,282,462",Millenials
Trinidad and Tobago,2006,Male,35-54 years,46,26.1,176241,"18,369,070,085",Boomers
Trinidad and Tobago,2006,Male,25-34 years,24,23.12,103825,"18,369,070,085",Generation X
Trinidad and Tobago,2006,Male,75+ years,3,22.18,13523,"18,369,070,085",Silent
Trinidad and Tobago,2006,Male,55-74 years,17,21.03,80846,"18,369,070,085",Silent
Trinidad and Tobago,2006,Male,15-24 years,23,17.75,129569,"18,369,070,085",Millenials
Trinidad and Tobago,2006,Female,55-74 years,6,6.74,88991,"18,369,070,085",Silent
Trinidad and Tobago,2006,Female,15-24 years,7,5.5,127191,"18,369,070,085",Millenials
Trinidad and Tobago,2006,Female,25-34 years,5,4.84,103304,"18,369,070,085",Generation X
Trinidad and Tobago,2006,Female,35-54 years,8,4.51,177413,"18,369,070,085",Boomers
Trinidad and Tobago,2006,Male,05-14 years,2,2.12,94129,"18,369,070,085",Millenials
Trinidad and Tobago,2006,Female,05-14 years,0,0,91756,"18,369,070,085",Millenials
Trinidad and Tobago,2006,Female,75+ years,0,0,22513,"18,369,070,085",Silent
Trinidad and Tobago,2007,Male,75+ years,5,36.04,13874,"21,642,304,046",Silent
Trinidad and Tobago,2007,Male,25-34 years,38,35.39,107378,"21,642,304,046",Generation X
Trinidad and Tobago,2007,Male,35-54 years,34,19.16,177478,"21,642,304,046",Boomers
Trinidad and Tobago,2007,Male,55-74 years,14,16.68,83938,"21,642,304,046",Silent
Trinidad and Tobago,2007,Male,15-24 years,20,15.93,125516,"21,642,304,046",Millenials
Trinidad and Tobago,2007,Female,25-34 years,6,5.62,106809,"21,642,304,046",Generation X
Trinidad and Tobago,2007,Female,75+ years,1,4.35,22983,"21,642,304,046",Silent
Trinidad and Tobago,2007,Female,55-74 years,3,3.26,92001,"21,642,304,046",Silent
Trinidad and Tobago,2007,Female,15-24 years,4,3.25,123176,"21,642,304,046",Millenials
Trinidad and Tobago,2007,Female,35-54 years,5,2.79,179070,"21,642,304,046",Boomers
Trinidad and Tobago,2007,Female,05-14 years,1,1.11,89716,"21,642,304,046",Generation Z
Trinidad and Tobago,2007,Male,05-14 years,0,0,92049,"21,642,304,046",Generation Z
Trinidad and Tobago,2008,Male,35-54 years,69,38.59,178781,"27,870,257,894",Boomers
Trinidad and Tobago,2008,Male,55-74 years,30,34.38,87254,"27,870,257,894",Silent
Trinidad and Tobago,2008,Male,25-34 years,37,33.35,110954,"27,870,257,894",Generation X
Trinidad and Tobago,2008,Male,75+ years,3,21.19,14157,"27,870,257,894",Silent
Trinidad and Tobago,2008,Male,15-24 years,23,19.05,120707,"27,870,257,894",Millenials
Trinidad and Tobago,2008,Female,15-24 years,11,9.29,118363,"27,870,257,894",Millenials
Trinidad and Tobago,2008,Female,35-54 years,15,8.3,180705,"27,870,257,894",Boomers
Trinidad and Tobago,2008,Female,25-34 years,5,4.53,110394,"27,870,257,894",Generation X
Trinidad and Tobago,2008,Female,75+ years,1,4.27,23393,"27,870,257,894",Silent
Trinidad and Tobago,2008,Female,55-74 years,4,4.2,95285,"27,870,257,894",Silent
Trinidad and Tobago,2008,Male,05-14 years,1,1.1,90838,"27,870,257,894",Generation Z
Trinidad and Tobago,2008,Female,05-14 years,0,0,88505,"27,870,257,894",Generation Z
Trinidad and Tobago,2009,Male,25-34 years,27,23.65,114143,"19,175,196,446",Generation X
Trinidad and Tobago,2009,Male,15-24 years,25,21.6,115721,"19,175,196,446",Millenials
Trinidad and Tobago,2009,Male,35-54 years,38,21.11,180029,"19,175,196,446",Boomers
Trinidad and Tobago,2009,Male,75+ years,3,20.82,14407,"19,175,196,446",Silent
Trinidad and Tobago,2009,Male,55-74 years,13,14.33,90729,"19,175,196,446",Silent
Trinidad and Tobago,2009,Female,55-74 years,6,6.07,98779,"19,175,196,446",Silent
Trinidad and Tobago,2009,Female,15-24 years,5,4.41,113362,"19,175,196,446",Millenials
Trinidad and Tobago,2009,Female,25-34 years,5,4.4,113622,"19,175,196,446",Generation X
Trinidad and Tobago,2009,Female,35-54 years,5,2.74,182233,"19,175,196,446",Boomers
Trinidad and Tobago,2009,Male,05-14 years,1,1.11,90312,"19,175,196,446",Generation Z
Trinidad and Tobago,2009,Female,05-14 years,0,0,87970,"19,175,196,446",Generation Z
Trinidad and Tobago,2009,Female,75+ years,0,0,23790,"19,175,196,446",Silent
Trinidad and Tobago,2010,Male,25-34 years,38,32.57,116664,"22,157,948,396",Generation X
Trinidad and Tobago,2010,Male,75+ years,4,27.32,14639,"22,157,948,396",Silent
Trinidad and Tobago,2010,Male,35-54 years,48,26.49,181184,"22,157,948,396",Generation X
Trinidad and Tobago,2010,Male,55-74 years,21,22.26,94335,"22,157,948,396",Silent
Trinidad and Tobago,2010,Male,15-24 years,17,15.32,110950,"22,157,948,396",Millenials
Trinidad and Tobago,2010,Female,15-24 years,9,8.29,108605,"22,157,948,396",Millenials
Trinidad and Tobago,2010,Female,25-34 years,9,7.74,116210,"22,157,948,396",Generation X
Trinidad and Tobago,2010,Female,35-54 years,8,4.36,183641,"22,157,948,396",Generation X
Trinidad and Tobago,2010,Female,55-74 years,4,3.9,102440,"22,157,948,396",Silent
Trinidad and Tobago,2010,Female,05-14 years,1,1.14,87897,"22,157,948,396",Generation Z
Trinidad and Tobago,2010,Male,05-14 years,1,1.11,90237,"22,157,948,396",Generation Z
Trinidad and Tobago,2010,Female,75+ years,0,0,24200,"22,157,948,396",Silent
Trinidad and Tobago,2011,Male,75+ years,5,32.92,15189,"25,433,011,405",Silent
Trinidad and Tobago,2011,Male,35-54 years,41,22.54,181905,"25,433,011,405",Generation X
Trinidad and Tobago,2011,Male,55-74 years,21,21.61,97186,"25,433,011,405",Boomers
Trinidad and Tobago,2011,Male,25-34 years,25,20.96,119254,"25,433,011,405",Millenials
Trinidad and Tobago,2011,Male,15-24 years,20,18.75,106653,"25,433,011,405",Millenials
Trinidad and Tobago,2011,Female,25-34 years,8,6.73,118786,"25,433,011,405",Millenials
Trinidad and Tobago,2011,Female,15-24 years,5,4.79,104361,"25,433,011,405",Millenials
Trinidad and Tobago,2011,Female,35-54 years,8,4.33,184776,"25,433,011,405",Generation X
Trinidad and Tobago,2011,Female,55-74 years,4,3.79,105486,"25,433,011,405",Boomers
Trinidad and Tobago,2011,Female,05-14 years,2,2.27,88170,"25,433,011,405",Generation Z
Trinidad and Tobago,2011,Female,75+ years,0,0,24863,"25,433,011,405",Silent
Trinidad and Tobago,2011,Male,05-14 years,0,0,90557,"25,433,011,405",Generation Z
Turkey,2009,Male,75+ years,33,4.09,806623,"644,639,902,581",Silent
Turkey,2009,Male,55-74 years,130,3.34,3897113,"644,639,902,581",Silent
Turkey,2009,Male,35-54 years,287,3.13,9160329,"644,639,902,581",Boomers
Turkey,2009,Male,25-34 years,189,3.01,6272520,"644,639,902,581",Generation X
Turkey,2009,Male,15-24 years,139,2.18,6380792,"644,639,902,581",Millenials
Turkey,2009,Female,75+ years,17,1.45,1170072,"644,639,902,581",Silent
Turkey,2009,Female,15-24 years,74,1.21,6097408,"644,639,902,581",Millenials
Turkey,2009,Female,55-74 years,38,0.88,4301203,"644,639,902,581",Silent
Turkey,2009,Female,25-34 years,44,0.72,6101898,"644,639,902,581",Generation X
Turkey,2009,Female,35-54 years,58,0.64,9027289,"644,639,902,581",Boomers
Turkey,2009,Male,05-14 years,23,0.35,6542691,"644,639,902,581",Generation Z
Turkey,2009,Female,05-14 years,18,0.29,6204481,"644,639,902,581",Generation Z
Turkey,2010,Male,75+ years,63,7.49,841083,"771,901,768,698",Silent
Turkey,2010,Male,35-54 years,397,4.26,9318882,"771,901,768,698",Generation X
Turkey,2010,Male,55-74 years,175,4.24,4131848,"771,901,768,698",Silent
Turkey,2010,Male,25-34 years,248,3.9,6363299,"771,901,768,698",Generation X
Turkey,2010,Male,15-24 years,238,3.71,6411111,"771,901,768,698",Millenials
Turkey,2010,Female,75+ years,28,2.28,1226764,"771,901,768,698",Silent
Turkey,2010,Female,15-24 years,95,1.55,6118805,"771,901,768,698",Millenials
Turkey,2010,Female,55-74 years,57,1.26,4537405,"771,901,768,698",Silent
Turkey,2010,Female,35-54 years,110,1.2,9153406,"771,901,768,698",Generation X
Turkey,2010,Female,25-34 years,61,0.99,6170592,"771,901,768,698",Generation X
Turkey,2010,Male,05-14 years,27,0.41,6519482,"771,901,768,698",Generation Z
Turkey,2010,Female,05-14 years,25,0.4,6182454,"771,901,768,698",Generation Z
Turkey,2011,Male,75+ years,45,5.23,860492,"832,523,681,194",Silent
Turkey,2011,Male,55-74 years,162,3.7,4380447,"832,523,681,194",Boomers
Turkey,2011,Male,35-54 years,266,2.81,9478566,"832,523,681,194",Generation X
Turkey,2011,Male,25-34 years,180,2.79,6458549,"832,523,681,194",Millenials
Turkey,2011,Male,15-24 years,177,2.76,6416997,"832,523,681,194",Millenials
Turkey,2011,Female,15-24 years,83,1.35,6126637,"832,523,681,194",Millenials
Turkey,2011,Female,75+ years,15,1.18,1274924,"832,523,681,194",Silent
Turkey,2011,Female,25-34 years,60,0.96,6266330,"832,523,681,194",Millenials
Turkey,2011,Female,35-54 years,82,0.88,9296163,"832,523,681,194",Generation X
Turkey,2011,Female,55-74 years,35,0.73,4781947,"832,523,681,194",Boomers
Turkey,2011,Female,05-14 years,23,0.37,6178913,"832,523,681,194",Generation Z
Turkey,2011,Male,05-14 years,20,0.31,6514392,"832,523,681,194",Generation Z
Turkey,2012,Male,75+ years,58,6.54,886919,"873,982,246,102",Silent
Turkey,2012,Male,35-54 years,399,4.11,9718299,"873,982,246,102",Generation X
Turkey,2012,Male,55-74 years,180,3.97,4532575,"873,982,246,102",Boomers
Turkey,2012,Male,25-34 years,227,3.5,6494243,"873,982,246,102",Millenials
Turkey,2012,Male,15-24 years,184,2.86,6425966,"873,982,246,102",Millenials
Turkey,2012,Female,75+ years,23,1.74,1325413,"873,982,246,102",Silent
Turkey,2012,Female,15-24 years,94,1.53,6140942,"873,982,246,102",Millenials
Turkey,2012,Female,25-34 years,78,1.24,6314493,"873,982,246,102",Millenials
Turkey,2012,Female,35-54 years,113,1.18,9539648,"873,982,246,102",Generation X
Turkey,2012,Female,55-74 years,55,1.12,4925454,"873,982,246,102",Boomers
Turkey,2012,Male,05-14 years,24,0.37,6503156,"873,982,246,102",Generation Z
Turkey,2012,Female,05-14 years,15,0.24,6169331,"873,982,246,102",Generation Z
Turkey,2013,Male,75+ years,76,8.3,915690,"950,579,413,279",Silent
Turkey,2013,Male,55-74 years,239,5.12,4664864,"950,579,413,279",Boomers
Turkey,2013,Male,35-54 years,477,4.78,9982233,"950,579,413,279",Generation X
Turkey,2013,Male,25-34 years,285,4.39,6491205,"950,579,413,279",Millenials
Turkey,2013,Male,15-24 years,253,3.92,6461036,"950,579,413,279",Millenials
Turkey,2013,Female,15-24 years,133,2.15,6177538,"950,579,413,279",Millenials
Turkey,2013,Female,75+ years,29,2.11,1374051,"950,579,413,279",Silent
Turkey,2013,Female,55-74 years,73,1.44,5052537,"950,579,413,279",Boomers
Turkey,2013,Female,25-34 years,87,1.38,6322406,"950,579,413,279",Millenials
Turkey,2013,Female,35-54 years,118,1.2,9808886,"950,579,413,279",Generation X
Turkey,2013,Female,05-14 years,23,0.37,6148825,"950,579,413,279",Generation Z
Turkey,2013,Male,05-14 years,17,0.26,6481081,"950,579,413,279",Generation Z
Turkey,2014,Male,75+ years,66,6.93,952449,"934,185,915,467",Silent
Turkey,2014,Male,55-74 years,225,4.64,4851259,"934,185,915,467",Boomers
Turkey,2014,Male,15-24 years,260,3.99,6517033,"934,185,915,467",Millenials
Turkey,2014,Male,35-54 years,394,3.85,10244541,"934,185,915,467",Generation X
Turkey,2014,Male,25-34 years,243,3.75,6484352,"934,185,915,467",Millenials
Turkey,2014,Female,15-24 years,114,1.83,6220032,"934,185,915,467",Millenials
Turkey,2014,Female,75+ years,23,1.61,1426848,"934,185,915,467",Silent
Turkey,2014,Female,55-74 years,79,1.51,5233238,"934,185,915,467",Boomers
Turkey,2014,Female,35-54 years,109,1.08,10070621,"934,185,915,467",Generation X
Turkey,2014,Female,25-34 years,65,1.03,6325398,"934,185,915,467",Millenials
Turkey,2014,Male,05-14 years,21,0.32,6469621,"934,185,915,467",Generation Z
Turkey,2014,Female,05-14 years,18,0.29,6136028,"934,185,915,467",Generation Z
Turkey,2015,Male,75+ years,61,6.18,986961,"859,796,872,794",Silent
Turkey,2015,Male,55-74 years,223,4.39,5079228,"859,796,872,794",Boomers
Turkey,2015,Male,25-34 years,241,3.74,6452161,"859,796,872,794",Millenials
Turkey,2015,Male,35-54 years,385,3.68,10466600,"859,796,872,794",Generation X
Turkey,2015,Male,15-24 years,207,3.15,6573627,"859,796,872,794",Millenials
Turkey,2015,Female,15-24 years,131,2.09,6267398,"859,796,872,794",Millenials
Turkey,2015,Female,75+ years,25,1.69,1479388,"859,796,872,794",Silent
Turkey,2015,Female,25-34 years,72,1.14,6288287,"859,796,872,794",Millenials
Turkey,2015,Female,35-54 years,109,1.06,10293526,"859,796,872,794",Generation X
Turkey,2015,Female,55-74 years,42,0.77,5456986,"859,796,872,794",Boomers
Turkey,2015,Female,05-14 years,18,0.3,6100840,"859,796,872,794",Generation Z
Turkey,2015,Male,05-14 years,18,0.28,6435462,"859,796,872,794",Generation Z
Turkmenistan,1987,Male,75+ years,5,30.3,16500,"2,331,358,820",G.I. Generation
Turkmenistan,1987,Male,55-74 years,28,26.22,106800,"2,331,358,820",G.I. Generation
Turkmenistan,1987,Female,75+ years,8,25.48,31400,"2,331,358,820",G.I. Generation
Turkmenistan,1987,Male,35-54 years,54,22.26,242600,"2,331,358,820",Silent
Turkmenistan,1987,Female,55-74 years,28,18.92,148000,"2,331,358,820",G.I. Generation
Turkmenistan,1987,Male,25-34 years,50,18.83,265600,"2,331,358,820",Boomers
Turkmenistan,1987,Male,15-24 years,33,9.57,344800,"2,331,358,820",Generation X
Turkmenistan,1987,Female,35-54 years,21,8.48,247500,"2,331,358,820",Silent
Turkmenistan,1987,Female,15-24 years,24,7.04,340700,"2,331,358,820",Generation X
Turkmenistan,1987,Female,25-34 years,12,4.37,274700,"2,331,358,820",Boomers
Turkmenistan,1987,Male,05-14 years,5,1.18,423500,"2,331,358,820",Generation X
Turkmenistan,1987,Female,05-14 years,4,0.96,417000,"2,331,358,820",Generation X
Turkmenistan,1988,Male,75+ years,6,35.93,16700,"3,010,982,414",G.I. Generation
Turkmenistan,1988,Male,35-54 years,55,22.04,249600,"3,010,982,414",Silent
Turkmenistan,1988,Male,55-74 years,22,19.91,110500,"3,010,982,414",G.I. Generation
Turkmenistan,1988,Female,75+ years,6,18.63,32200,"3,010,982,414",G.I. Generation
Turkmenistan,1988,Male,25-34 years,48,17.37,276400,"3,010,982,414",Boomers
Turkmenistan,1988,Male,15-24 years,51,14.68,347500,"3,010,982,414",Generation X
Turkmenistan,1988,Female,55-74 years,21,13.97,150300,"3,010,982,414",G.I. Generation
Turkmenistan,1988,Female,35-54 years,18,7.05,255500,"3,010,982,414",Silent
Turkmenistan,1988,Female,15-24 years,21,6.13,342600,"3,010,982,414",Generation X
Turkmenistan,1988,Female,25-34 years,14,4.88,286600,"3,010,982,414",Boomers
Turkmenistan,1988,Female,05-14 years,4,0.94,425700,"3,010,982,414",Generation X
Turkmenistan,1988,Male,05-14 years,4,0.92,432700,"3,010,982,414",Generation X
Turkmenistan,1989,Male,35-54 years,64,24.8,258100,"3,006,988,217",Silent
Turkmenistan,1989,Male,75+ years,4,23.81,16800,"3,006,988,217",G.I. Generation
Turkmenistan,1989,Male,25-34 years,52,18.2,285700,"3,006,988,217",Boomers
Turkmenistan,1989,Male,55-74 years,19,16.75,113400,"3,006,988,217",G.I. Generation
Turkmenistan,1989,Female,75+ years,4,12.16,32900,"3,006,988,217",G.I. Generation
Turkmenistan,1989,Female,55-74 years,16,10.56,151500,"3,006,988,217",G.I. Generation
Turkmenistan,1989,Male,15-24 years,29,8.23,352500,"3,006,988,217",Generation X
Turkmenistan,1989,Female,15-24 years,25,7.23,346000,"3,006,988,217",Generation X
Turkmenistan,1989,Female,35-54 years,17,6.4,265600,"3,006,988,217",Silent
Turkmenistan,1989,Female,25-34 years,18,6.05,297400,"3,006,988,217",Boomers
Turkmenistan,1989,Male,05-14 years,3,0.68,443200,"3,006,988,217",Generation X
Turkmenistan,1989,Female,05-14 years,2,0.46,435900,"3,006,988,217",Generation X
Turkmenistan,1990,Female,75+ years,12,35.19,34100,"3,189,539,641",G.I. Generation
Turkmenistan,1990,Male,75+ years,5,29.94,16700,"3,189,539,641",G.I. Generation
Turkmenistan,1990,Male,35-54 years,65,24.24,268100,"3,189,539,641",Silent
Turkmenistan,1990,Male,25-34 years,61,20.83,292800,"3,189,539,641",Boomers
Turkmenistan,1990,Male,55-74 years,23,19.66,117000,"3,189,539,641",G.I. Generation
Turkmenistan,1990,Male,15-24 years,56,15.55,360200,"3,189,539,641",Generation X
Turkmenistan,1990,Female,15-24 years,27,7.69,351300,"3,189,539,641",Generation X
Turkmenistan,1990,Female,35-54 years,18,6.5,277100,"3,189,539,641",Silent
Turkmenistan,1990,Female,55-74 years,9,5.87,153300,"3,189,539,641",G.I. Generation
Turkmenistan,1990,Female,25-34 years,16,5.22,306400,"3,189,539,641",Boomers
Turkmenistan,1990,Male,05-14 years,6,1.32,455200,"3,189,539,641",Generation X
Turkmenistan,1990,Female,05-14 years,0,0,447600,"3,189,539,641",Generation X
Turkmenistan,1991,Male,35-54 years,55,19.78,278100,"3,208,098,919",Boomers
Turkmenistan,1991,Male,75+ years,3,18.99,15800,"3,208,098,919",G.I. Generation
Turkmenistan,1991,Male,55-74 years,22,18.14,121300,"3,208,098,919",Silent
Turkmenistan,1991,Male,25-34 years,53,17.76,298500,"3,208,098,919",Boomers
Turkmenistan,1991,Male,15-24 years,50,13.53,369500,"3,208,098,919",Generation X
Turkmenistan,1991,Female,55-74 years,18,11.49,156600,"3,208,098,919",Silent
Turkmenistan,1991,Female,15-24 years,31,8.65,358300,"3,208,098,919",Generation X
Turkmenistan,1991,Female,25-34 years,20,6.37,314100,"3,208,098,919",Boomers
Turkmenistan,1991,Female,75+ years,2,6.17,32400,"3,208,098,919",G.I. Generation
